Date,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2000-01-03,0.08943963795900345,0.09099226563005505,0.08430487903359178,0.09027602249865875,300912000
2000-01-04,0.08705156296491623,0.08812638564326744,0.08263304642037944,0.08788703204910431,300480000
2000-01-05,0.08418569713830948,0.08597676355443262,0.08299164830568122,0.08454427666064684,188352000
2000-01-06,0.07869231700897217,0.08418565496671253,0.07546875848103943,0.08418565496671253,120480000
2000-01-07,0.08000651746988297,0.08084197971323678,0.07714062205480729,0.07833467055283272,71184000
2000-01-10,0.08263301849365234,0.0859767112298006,0.07881244309259619,0.08024492911458421,239856000
2000-01-11,0.07928935438394547,0.08311085359474639,0.07928935438394547,0.08215524989265736,148128000
2000-01-12,0.0772598534822464,0.07940950599699448,0.07618503064128158,0.07928936455015187,123552000
2000-01-13,0.08048338443040848,0.08120054313278553,0.07618500337005428,0.07714060685259913,132192000
2000-01-14,0.0839463323354721,0.08729002693484485,0.08143902260121944,0.08167838308068565,604560000
2000-01-18,0.08752935379743576,0.08788701756625761,0.08120054653327989,0.0850211225959507,261648000
2000-01-19,0.08669299632310867,0.08788704500866265,0.08597675296443748,0.08788704500866265,164688000
2000-01-20,0.08645452558994293,0.0921863087724291,0.08573828244558299,0.0874101291249584,179568000
2000-01-21,0.08549892902374268,0.08657375154068982,0.08334927715703201,0.08621517216924192,544272000
2000-01-24,0.0816783756017685,0.08824562274417105,0.08120057028432134,0.08824562274417105,256944000
2000-01-25,0.0809611827135086,0.08287238967761242,0.07833465507490242,0.0820360051691749,237120000
2000-01-26,0.07761750370264053,0.0831108496225677,0.07618501723193485,0.08096119748618051,232464000
2000-01-27,0.07355757057666779,0.07821452481660252,0.07069167531946983,0.07821452481660252,458208000
2000-01-28,0.07140885293483734,0.07308070020020127,0.06854296375549791,0.07260290168163162,194448000
2000-01-31,0.07081184536218643,0.0733191553979099,0.0668711259033406,0.07176652693599678,182400000
2000-02-01,0.07248273491859436,0.0730806746809109,0.06830357942978552,0.0709310296476192,92976000
2000-02-02,0.07451315224170685,0.0759465607945814,0.07248272642667372,0.07284130575601072,149040000
2000-02-03,0.07570717483758926,0.0784538427854507,0.07522936987055577,0.07690121579105667,108240000
2000-02-04,0.07749827951192856,0.07809530371189015,0.07594657414987857,0.07809530371189015,123696000
2000-02-07,0.07272210717201233,0.07785686703467214,0.07260288817218707,0.07785686703467214,217488000
2000-02-08,0.07618501782417297,0.07881246839278508,0.07260288602205099,0.07451317091940657,468816000
2000-02-09,0.07809530943632126,0.08036418058228482,0.07797609044020684,0.07905091309872277,589056000
2000-02-10,0.09409662336111069,0.09553002559935937,0.08287241462942262,0.08287241462942262,970080000
2000-02-11,0.09553000330924988,0.0988736967092349,0.08860417854589539,0.09875355529731983,423792000
2000-02-14,0.1108141541481018,0.1108141541481018,0.09481285155143869,0.09576845516871778,650112000
2000-02-15,0.10651575773954391,0.1111727181631497,0.10197802312273885,0.11105349918916499,450480000
2000-02-16,0.1114112138748169,0.11511349516309832,0.10651581296510884,0.1077098618499965,1019568000
2000-02-17,0.11535190045833588,0.116069059330623,0.10962011623259184,0.11129196321626472,535776000
2000-02-18,0.12872667610645294,0.13039851625443452,0.11284459100404957,0.11368005327926027,960864000
2000-02-22,0.1251436173915863,0.12633766595912285,0.12036743678707561,0.12466674137514294,542496000
2000-02-23,0.12586073577404022,0.12717400292306763,0.12215847032679565,0.1237110910045974,511392000
2000-02-24,0.12466675043106079,0.12741250477792077,0.11941184856759274,0.126577042425242,244320000
2000-02-25,0.11690445989370346,0.12478589221341496,0.11176970948420266,0.12478589221341496,278736000
2000-02-28,0.11606907099485397,0.11750155768826084,0.11415787021771256,0.11630750902265832,517872000
2000-02-29,0.12227770686149597,0.1237111087795048,0.11535188202944768,0.11535188202944768,306048000
2000-03-01,0.11869556456804276,0.1222776956381532,0.11678527322823952,0.1222776956381532,383568000
2000-03-02,0.11069495230913162,0.1196512057488898,0.11033729526018275,0.1196512057488898,191040000
2000-03-03,0.11248598992824554,0.1136800314092714,0.1098594553429995,0.11081414326907953,273696000
2000-03-06,0.11176975071430206,0.1218008310212671,0.11081414715730795,0.11320315263338498,432096000
2000-03-07,0.15917666256427765,0.16669951337998418,0.13708499982879116,0.14329458299146347,1952208000
2000-03-08,0.16048988699913025,0.16192328887529936,0.1475938344349193,0.15908675449932053,668736000
2000-03-09,0.19162681698799133,0.20634420229481204,0.16192333895609315,0.16240022868680082,952944000
2000-03-10,0.22544977068901062,0.2770357980537713,0.20013455535051305,0.20156795721497764,2161200000
2000-03-13,0.28515663743019104,0.2865891238842987,0.20252267841219768,0.2044338857028871,2415168000
2000-03-14,0.21040411293506622,0.28360401920753625,0.20634417572717295,0.28360401920753625,1567776000
2000-03-15,0.2018064558506012,0.23130176274359554,0.19488062966381325,0.22548009259331878,995616000
2000-03-16,0.17992383241653442,0.215419615246563,0.17696898108262069,0.20825442361238414,750384000
2000-03-17,0.19082069396972656,0.20443390845172865,0.1757447234907812,0.1757749928742137,557616000
2000-03-20,0.1907014697790146,0.20467234090303266,0.18461110601031122,0.19834353912630465,365280000
2000-03-21,0.1812673658132553,0.19273091788025137,0.16622166895902712,0.19105907812591308,536640000
2000-03-22,0.1825815737247467,0.18819321595802918,0.17959553706123485,0.18270079271476752,230592000
2000-03-23,0.18580511212348938,0.19583619264729016,0.18055114072332346,0.18090971327738273,309408000
2000-03-24,0.17804384231567383,0.1929703231393803,0.1719534788973965,0.18461109538819673,231600000
2000-03-27,0.16634096205234528,0.18341709245375837,0.16478925617757453,0.1776853002006058,388944000
2000-03-28,0.1539226472377777,0.1624001770524438,0.15093661086626525,0.16060910458796482,393312000
2000-03-29,0.14377237856388092,0.15810183589257806,0.1375627958217468,0.15451969021057052,469440000
2000-03-30,0.14293593168258667,0.15619148358598717,0.13469684128197348,0.13947302001014258,361920000
2000-03-31,0.16141529381275177,0.167893585280393,0.1499819922409236,0.15269839314792813,962976000
2000-04-03,0.14878793060779572,0.16048993861559302,0.14460785821168515,0.1599525237724527,329952000
2000-04-04,0.143294557929039,0.15929585371470267,0.10890386265950625,0.15666841693617783,513792000
2000-04-05,0.1751779019832611,0.18628288044099373,0.13732429635625792,0.14472792508237478,639600000
2000-04-06,0.18329787254333496,0.1926117838037067,0.17458097201167977,0.18329787254333496,404592000
2000-04-07,0.19595542550086975,0.2006123867054738,0.18437263881916596,0.19249251276231988,318576000
2000-04-10,0.17864087224006653,0.21088191824184524,0.1749385920342257,0.19929913088375084,395280000
2000-04-11,0.16801272332668304,0.18150671464736223,0.15284780789237457,0.16619139527106702,457584000
2000-04-12,0.15057899057865143,0.17195349364531873,0.14998196627852306,0.1682521425028067,313440000
2000-04-13,0.14413000643253326,0.15714619356539525,0.14162270448035613,0.1517729897944266,313296000
2000-04-14,0.1314430981874466,0.14532502172223652,0.12514363560793684,0.13493536551371288,421920000
2000-04-17,0.13815978169441223,0.14329454762538973,0.1203674145390742,0.1203674145390742,294096000
2000-04-18,0.1626395434141159,0.17147566012271115,0.14759384477979073,0.15207106166205414,477504000
2000-04-19,0.15487734973430634,0.17004318385572315,0.15284783903259017,0.16777431956681838,278352000
2000-04-20,0.15404188632965088,0.1620425412755257,0.15189224105202045,0.15905742011162172,153936000
2000-04-24,0.1463989019393921,0.15165378930342643,0.1387568195775976,0.1452048534745793,205968000
2000-04-25,0.16240020096302032,0.16717729683672267,0.1526084868213003,0.15296705940656238,249696000
